title,year,authors,internalAuthors,externalAuthors
L'utilità della grafica,2005,Piazza mario;Progetto grafico  ,Piazza mario;Progetto grafico  
Remo muratore: impegno ed eclettismo,2005,Piazza mario;Progetto grafico  ,Piazza mario;Progetto grafico  
Lo stile milanese: bob noorda,2006,Piazza mario;Progetto grafico  ,Piazza mario;Progetto grafico  
Bob noorda,2010,Piazza mario;Progetto grafico  ,Piazza mario;Progetto grafico  
La regia della luce / staged bylight / die lichtregie,1999,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
Il monolite flessibile / the flexible monolith,1999,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
"Time dependent behaviour of historic masonry: a probabilistic model, issn 0950 9615",2006,Anzani anna;Garavaglia elsa;Binda luigia,Anzani anna;Garavaglia elsa;Binda luigia
Digitale. il nuovo stile di vita / digital. the new life style,1999,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
Opera totale. la ricerca artistica attraverso l'interpretazione tecnologica / total work. the art research through the technological experimentation,1999,Dominoni annalisa;Activa design management  ,Dominoni annalisa;Activa design management  
"Repair of damaged multiple leaf masonry specimens: initial results, issn 0950 9615",2006,Anzani anna;Binda luigia;Fontana alberto;Tedeschi cristina,Anzani anna;Binda luigia;Fontana alberto;Tedeschi cristina
Luce italiana a san pietroburgo / italian lighting in st. petersburg,1999,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
Domotica: lo stato dell'arte / domotics: the state of the art,1999,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
La grafica del made in italy / made in italy graphic design,2012,Piazza mario,Piazza mario
Il crostaceo telematico / the telematic crustacean,1998,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
Deutsche bahn: il ridisegno delle stazioni ferroviarie tedesche / deutsche bahn: the re-design of german railway stations,1998,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
Spin-off: i trasferimenti di tecnologie / spin-off: technology transfers,1998,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
Design della luce / design of ligth,1998,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
L'era spaziale del prossimo millennio / the space age of the next millennium,1998,Dominoni annalisa;Ofx. office international  ,Dominoni annalisa;Ofx. office international  
Rovesciare gli occhi. grafica e pubblicità negli anni settanta.,2007,Piazza mario,Piazza mario
Le immagini della città. storie di grafica,2009,Piazza mario,Piazza mario
"Censimento delle architetture liberty nel territorio di varese, area nord, sentiero 10",2012,Anzani anna;Condoleo paola;Baila a.;Caramel claudia;Guarisco margherita,Anzani anna;Condoleo paola;Caramel claudia;Guarisco margherita,Baila a.
Grafica zaino,2007,Piazza mario,Piazza mario
È solo design. corso di laurea in disegno industriale,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
Perché un libro su enzo mari,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
Tecnologie wearable: un esempio delle prime fasi di approccio al progetto,2006,Ferraro venere,Ferraro venere
Sul diritto d’autore. la prima legge per il design,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
"Tecniche, materiali e colori nelle architetture di luciano baldessari",2005,Ciaga' graziella leyla,Ciaga' graziella leyla
Idonei all'uso. le certificazioni di prodotto in inghilterra,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
Economia informa. più design,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
Componenti e finiture per l'edilizia. saiedue 97,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
[game mechanics] & [phenomena in cognitive and social  psychology]: experiments in emotional design for  communication,2011,Pillan margherita;Righi riva pietro;Gatti elia;Lupi giorgia,Pillan margherita;Righi riva pietro;Gatti elia;Lupi giorgia
"Libreria notari, calzaturificio di varese, bar craja, studio per un collezionista, ampliamento della stamperia de angeli frua, appartamento spadacini, progetto città cinematografica, complesso industriale italcima, padiglione vesta, padiglione della stampa, negozio ultimoda daf, progetto san babila, atrio scalone d'onore e vestibolo superiore ix triennale, istituto di bellezza dora bruschi, quartiere feltre, progetto fontana del risparmio, complesso di villa letizia.",2005,Ciaga' graziella leyla,Ciaga' graziella leyla
The evaluation of contemporary design: systemic observations and consequences,2014,Celaschi flaviano;Bianchini massimo,Celaschi flaviano;Bianchini massimo
Il bel mestiere. incontro con matilde ghiringhelli,2007,Piazza mario,Piazza mario
Visivo e tascabile. gli anni sessanta,2007,Piazza mario,Piazza mario
Luigi ferrario. paesaggi costruiti,2010,Ciaga' graziella leyla;Feraboli maria teresa,Ciaga' graziella leyla;Feraboli maria teresa
Luciano baldessari e milano. progetti e realizzazioni in lombardia,2005,Ciaga' graziella leyla,Ciaga' graziella leyla
Designing global designers. new trends for italian design,2007,Bianchini massimo;Sangiorgi daniela,Bianchini massimo;Sangiorgi daniela
Iconografie della città mediterranea. alcune microstorie di grafica.,2006,Piazza mario,Piazza mario
Etica quotidiana,2005,Piazza mario,Piazza mario
Principi di progettazione accessibile,2012,Ercoli sebastiano;Ratti andrea;Nautech  ,Ercoli sebastiano;Ratti andrea;Nautech  
Progettare per tutti,2012,Ercoli sebastiano;Ratti andrea;Nautech  ,Ercoli sebastiano;Ratti andrea;Nautech  
The solitary designer,2011,Ercoli sebastiano;Ratti andrea;Nautech  ,Ercoli sebastiano;Ratti andrea;Nautech  
Innovare tecnologicamente,2011,Ercoli sebastiano;Ratti andrea;Nautech  ,Ercoli sebastiano;Ratti andrea;Nautech  
Un centro di innovazione per il distretto nautico lariano,2011,Ercoli sebastiano;Ratti andrea;Nautech  ,Ercoli sebastiano;Ratti andrea;Nautech  
Toyo kitchen. uomini e imprese,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
Milano moderna. architettura e città. atlante. tendenze dall'architettura europea,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
Steiner a bolzano,2001,Ciaga' graziella leyla;Abitare  ,Ciaga' graziella leyla;Abitare  
Teaching material design. research on teaching methodology about materials in industrial design,2012,Ferrara maria rita;S. lucibello;Strategic design research journal  ,Ferrara maria rita;Strategic design research journal  ,S. lucibello
Il disegno di architettura. guida alla descrizione,2005,Ciaga' graziella leyla;Aaa italia  ,Ciaga' graziella leyla;Aaa italia  
Storie visive,2011,Piazza mario,Piazza mario
Sinergie tra prodotti. euromobil cucine,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
Ad ampio raggio d’azione. feg,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
"Aspetti dell'organizzazione della tutela dei beni architettonici in italia e francia, dottorato di ricerca in conservazione dei beni architettonici (10. ciclo a.a. 1995-1998); coordinatrice t. k. kirova, tutor a. bellini, co-tutor f. irace, politecnico di milano, università degli studi di cagliari, università degli studi di genova, università degli studi di reggio calabria, 1999",1999,Ciaga' graziella leyla,Ciaga' graziella leyla
Winghy,2012,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Un quadrato con gli angoli smussati. la emme di salvatore gregorietti.,2005,Piazza mario,Piazza mario
Parliamo di luce. status,1997,Dominoni annalisa;Gap casa  ,Dominoni annalisa;Gap casa  
Una sfida per la professione,2003,Piazza mario,Piazza mario
I marchi possono invecchiare?,2003,Piazza mario,Piazza mario
Senza interruzione,2011,Piazza mario,Piazza mario
Une affiche pour saint-ours,2002,Piazza mario,Piazza mario
L'archivio luciano baldessari,1997,Ciaga' graziella leyla,Ciaga' graziella leyla
A dlts investigation of vpe gaas mesfte's,1987,C. ghezzi;R. mosca;E. gombia;Pillan margherita,Pillan margherita,C. ghezzi;R. mosca;E. gombia
Grafica e città,1999,Piazza mario;Xy  ,Piazza mario;Xy  
Dependence of mobility profiles on doping transition and impurity concentration in gaas fet structures,1986,Pillan margherita;F. vidimari;A. orsucci,Pillan margherita,F. vidimari;A. orsucci
A computer aided interpretation of mobility profile measurements in gaas fet structures,1987,Pillan margherita;F. vidimari,Pillan margherita,F. vidimari
A microscopic investigation on si activation in ion implanted furnace annealed lec gaas substrates,1988,Pillan margherita;F. vidimari;A. erenheim,Pillan margherita,F. vidimari;A. erenheim
Broadband low-noise monolithic gaas microwave amplifiers with very low power consumption,1988,G. donzelli;Pillan margherita;E. bastida,Pillan margherita,G. donzelli;E. bastida
Italic 1.0 il disegno dei caratteri contemporaneo in italia,2002,P. lenarduzzi;Piazza mario;S. sfligiotti,Piazza mario,P. lenarduzzi;S. sfligiotti
Convergence improvements of the harmonic balance method,1993,Brambilla angelo maurizio;D'amore dario;Pillan margherita,Brambilla angelo maurizio;D'amore dario;Pillan margherita
Le storie visive della triennale,2004,Piazza mario,Piazza mario
Efficient steady state simulation of nonlinear integrated circuits,1994,D'amore dario;Pillan margherita,D'amore dario;Pillan margherita
Toward a model of gaas mesfets for the design of cryogenic integrated circuits,1994,D. camin;G. pessina;E. previtali;Pillan margherita,Pillan margherita,D. camin;G. pessina;E. previtali
In pubblico. azioni e idee degli anni settanta in italia,2007,M. fochessati;Piazza mario;S. solimano,Piazza mario,M. fochessati;S. solimano
Constraint generation and placement for automatic layout design of analog integrated circuits,1994,Pillan margherita;Sciuto donatella,Pillan margherita;Sciuto donatella
A deterministic constraint driven placement methodology for analog circuits,1995,Brandolese carlo;Pillan margherita;Salice fabio;Sciuto donatella,Brandolese carlo;Pillan margherita;Salice fabio;Sciuto donatella
Grafica del made in italy / made in italy graphic design,2012,Piazza mario,Piazza mario
Analog circuits placement: a constraint driven methodology,1996,Brandolese carlo;Pillan margherita;Salice fabio;Sciuto donatella,Brandolese carlo;Pillan margherita;Salice fabio;Sciuto donatella
A constraint generation tool for the design of high frequency integrated cirsuits,1996,Pillan margherita;Salice fabio;G. ghione,Pillan margherita;Salice fabio,G. ghione
Tdm 5: grafica italiana,2012,G. camuffo;Piazza mario;C. vinti,Piazza mario,G. camuffo;C. vinti
Ambiziose inclinazioni,2012,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Dall’oggetto all’interfaccia. mutazioni del design,1995,Costa fiammetta carla enrica,Costa fiammetta carla enrica
Costruire esperienza,2012,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Sostenibili riflessioni,2012,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Segnali di cambiamento,2012,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Voglia di coupé,2012,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Dettagli che contano,2012,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Il dizionario del grafico,1994,Piazza mario;Abitare  ,Piazza mario;Abitare  
Sea pod,2011,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Piccole innovazioni,2011,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Sperimentazione continua,2011,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Divertirsi con leggerezza,2011,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Una mostra in viaggio. i libri di amedeo martegani,2001,Piazza mario;Abitare  ,Piazza mario;Abitare  
Le nuove tecnologie per la creazione di reti del progetto: il caso onami  design. il caso onami,2004,Bianchini massimo;Design view. magazine della rete nazionale di ricerca sistema design italia  ,Bianchini massimo;Design view. magazine della rete nazionale di ricerca sistema design italia  
Design indipendente versus design dipendente: note a margine,2012,Zurlo francesco,Zurlo francesco
La smetti di fare il bambino?,2011,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
L'altra grafica,2007,Piazza mario,Piazza mario
Visioni concrete di sostenibilità,2011,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Progettare il marchio. identità del gai,2001,Piazza mario,Piazza mario
A moda projectada,2010,Colombi chiara,Colombi chiara
Poltrona frau. l'intelligenza delle mani,2012,Piazza mario,Piazza mario
Poltrona frau: intelligence in our hands,2012,Piazza mario,Piazza mario
L’attivazione delle strategie di tutela: modalita’ e motivazioni,2005,Bianchini massimo;Designfocusnews  ,Bianchini massimo;Designfocusnews  
Introduction,2012,J. allen;Lupo eleonora,Lupo eleonora,J. allen
L’interior design come strumento per uno sviluppo sostenibile dell’ospitalità: il caso degli alberghi diffusi,2012,Gerosa giulia maria,Gerosa giulia maria
Retail design as an opportunity for a qualitative development of the city,2008,Gerosa giulia maria,Gerosa giulia maria
L’evoluzione delle architetture del turismo e del commercio in italia: la loro forza simbolica e funzionale nello sviluppo della società moderna,2011,Gerosa giulia maria,Gerosa giulia maria
Consolidated innovation,2012,Gerosa giulia maria;Code  ,Gerosa giulia maria;Code  
Beni culturali e ambientali,2003,Parente marina,Parente marina
Capitale intangibile,2003,Parente marina,Parente marina
Ecomuseo,2003,Parente marina,Parente marina
Spazio sociale,2003,Parente marina,Parente marina
Conservazione della memoria e continuità del sapere scientifico-tecnologico nelle aree industriali dismesse,2000,Parente marina,Parente marina
"Concorso nazionale per ""interventi di riqualificazione paesaggistico – ambientale ed architettonica del piazzale scogli rossi ad arbatax""",2011,Daglio laura;Gerosa giulia maria;D. fumagalli;G. lassandro;A. loi;Lanzarotti greta,Daglio laura;Gerosa giulia maria;Lanzarotti greta,D. fumagalli;G. lassandro;A. loi
Concorso d’idee  per la progettazione di piazza xx settembre e degli spazi annessi,2010,Gerosa giulia maria;D. fumagalli;G. lassandro;D. prinzo,Gerosa giulia maria,D. fumagalli;G. lassandro;D. prinzo
Concorso di idee finalizzato all’acquisizione di una proposta ideativa in merito alla riqualificazione della piazza sennorigau in villagrande strisaili,2010,Gerosa giulia maria;G. lassandro;D. fumagalli;D. prinzo,Gerosa giulia maria,G. lassandro;D. fumagalli;D. prinzo
Esposizione: ipotesi ecomuseale per i campi flegrei,1996,Parente marina;V. gangemi,Parente marina,V. gangemi
