title,author,year,type,keywords,cluster
Design solidale: il puppylove,"CAPPELLIERI, ALBA",2007,-,-,nocluster
in 70 per Moleskine,"CAPPELLIERI, ALBA",2007,01.1 Articolo in Rivista,-,nocluster
Regole per un matrimonio felice e duraturo,"CAPPELLIERI, ALBA",2007,01.1 Articolo in Rivista,-,nocluster
Rendering in Real Time per il Disegno Industriale: Architetture,"BREVI, FAUSTO",2002,-,-,nocluster
L'immagine di sintesi come prototipo virtuale,"BREVI, FAUSTO",1995,-,-,nocluster
Long-term damage of historic masonry: a probabilistic model,"ANZANI, ANNA;GARAVAGLIA, ELSA;BINDA, LUIGIA",2009,01.1 Articolo in Rivista,Pseudo-creep; Historic masonry; Damage; Probabilistic model; Residual life prevision,nocluster
Strumenti e... Progettisti,"BREVI, FAUSTO",2000,-,-,nocluster
Rilievo e Rappresentazione del Disegno Industriale: un contributo didattico,"BREVI, FAUSTO",2002,01.1 Articolo in Rivista,-,nocluster
A Newton Powell Modiﬁcation Algorithm for Harmonic Balance  Based Circuit Analysis,"D'AMORE, DARIO;MAFFEZZONI, PAOLO;PILLAN, MARGHERITA",1994,01.1 Articolo in Rivista,sezele,nocluster
Di Bramantino e da Bramantino. Un'altra versione della Pietà Artaria già nella collezione reale dei Savoia,"MARANI;MARANI, PIETRO",2007,01.1 Articolo in Rivista,-,nocluster
Qualche novità sul Maestro della pala Grossi come disegnatore,"MARANI;MARANI, PIETRO",2008,01.1 Articolo in Rivista,Disegni soggiacenti; Pittura italiana,nocluster
Segnare la strada. Il contributo della semiotica al Wayfinding,"ZINGALE, SALVATORE",2006,01.1 Articolo in Rivista,-,nocluster
Painting of Darkness: Exhibition of Twelve Paintings,"ZINGALE, SALVATORE;BONFANTINI M. A.",2002,-,-,nocluster
Il silenzio intorno a Goya,"ZINGALE, SALVATORE",1999,01.1 Articolo in Rivista,-,nocluster
I colori e l’invenzione della vita,"ZINGALE, SALVATORE;BONFANTINI M. A.",2002,-,-,nocluster
Semiotica delle scelte,"ZINGALE, SALVATORE",2009,01.1 Articolo in Rivista,Semiotica; Metodologia; Strategia; Scelta; Inventiva.,nocluster
Le relazioni semiotiche. Note per una ergonomia della comunicazione,"ZINGALE, SALVATORE",2007,-,-,nocluster
Lampi di profezia. Il presente assoluto dell’avanguardia,"ZINGALE, SALVATORE",1991,01.1 Articolo in Rivista,-,nocluster
Serralunga: Ceci n'est pas une vase...,"ZURLO, FRANCESCO",2008,-,-,nocluster
"Innovage. Innovare in continuità con la tradizione: il caso Noah, chitarra di Lambrate","ZURLO, FRANCESCO",2008,01.1 Articolo in Rivista,-,nocluster
Imparare dal passato. Il contributo del design al successo d'impresa: Henry Dreyfuss e il caso John Deere,"ZURLO, FRANCESCO",2008,01.1 Articolo in Rivista,-,nocluster
"Design, contesto e Networking: il caso Titania di Luceplan","ZURLO, FRANCESCO",2008,01.1 Articolo in Rivista,-,nocluster
Kinesis Personal Technogym. Un caso di relazione integrata tra azienda e designer,"ZURLO, FRANCESCO",2008,01.1 Articolo in Rivista,-,nocluster
Apprendere il design: il caso Oh by Tutondo – il suono che arreda,"ZURLO, FRANCESCO",2008,01.1 Articolo in Rivista,-,nocluster
Un male necessario? Condizioni ambientali ed efficacia strategica del design: il caso Zucchetti,"ZURLO, FRANCESCO",2008,01.1 Articolo in Rivista,-,nocluster
Prevedere i contesti d’uso. L’esperienza del design per l’abitabilità nello spazio,"ZURLO, FRANCESCO",2009,01.1 Articolo in Rivista,-,nocluster
Dal design dei servizi al design dei sistemi d’attività. Service encounter e activity theory come nodi critici della progettazione dei sistemi d'interfaccia,"MAFFEI, STEFANO;SANGIORGI, DANIELA",2003,01.1 Articolo in Rivista,-,nocluster
La marca come sistema complesso e le ragioni del metaprogetto,"CIUCCARELLI, PAOLO",2007,-,-,nocluster
A mathematical model for the railway schedule optimization when a network authority confronts several transportation companies.,"BRUGLIERI, MAURIZIO;ZIRILLI F.",2000,-,-,nocluster
Problemi di taglio minimo con vincoli di cardinalità,"BRUGLIERI, MAURIZIO",2001,01.1 Articolo in Rivista,-,nocluster
Optimal running and planning of a biomass-based energy production process.,"BRUGLIERI, MAURIZIO;L. LIBERTI",2008,01.1 Articolo in Rivista,"Renewable energy, Biomass exploitation, Mathematical programming",nocluster
Desideri non Bisogni,"DELL'ACQUA BELLAVITIS, ARTURO",2007,-,-,nocluster
"Ergonomia, lo stand dell’evento speciale","MUSCHIATO, SABRINA;CANINA, MARIA RITA",2005,01.1 Articolo in Rivista,-,nocluster
Ergonomia & Design,"MUSCHIATO, SABRINA;CANINA, MARIA RITA",2005,01.1 Articolo in Rivista,-,nocluster
Innovative system for data measurement in movement disorders: quantitative analysis for Parkinson disease,"ROVETTA, ALBERTO;R. PEGORARO;CANINA, MARIA RITA",2001,01.1 Articolo in Rivista,-,nocluster
Lighting Design per la percezione dei beni artistici e architettonici - Lighting Design for the perception of artistic and architectonic assets,"ROSSI, MAURIZIO",2006,01.1 Articolo in Rivista,-,nocluster
Tecnologie informatiche per l'insegnamento,"COLORNI A.;PILLAN, MARGHERITA;SANCASSANI S.",2001,-,-,nocluster
Moda e Design quale rapporto,"BERTOLA, PAOLA",2003,01.1 Articolo in Rivista,-,nocluster
Design as a knowledge agent. How design as a knowledge process is embedded in organization to foster innovation,"BERTOLA, PAOLA;TEIXEIRA J. C.",2003,-,-,nocluster
Informatica uguale democrazia della cultura,"COLORNI VITALE, ALBERTO",2005,01.1 Articolo in Rivista,-,nocluster
"Il modello-Politecnico per l'e-learning: tre aspetti chiave,","COLORNI VITALE, ALBERTO",2004,-,-,nocluster
From learning objects to learning objectives,"COLORNI VITALE, ALBERTO",2005,01.1 Articolo in Rivista,-,nocluster
IL PERCORSO DELLA QUALITA',"SIMONELLI, GIULIANO;SCULLICA, FRANCESCO",2001,01.1 Articolo in Rivista,-,nocluster
NON SOLO ALBERGO,"SIMONELLI, GIULIANO;SCULLICA, FRANCESCO",2001,01.1 Articolo in Rivista,-,nocluster
Distretti e metadistretti del design industriale,"SIMONELLI, GIULIANO",2003,01.1 Articolo in Rivista,-,nocluster
Progettisti crescono,"RATTI, ANDREA",2008,-,-,nocluster
"Fuoriclasse, dentro legno","RATTI, ANDREA",2008,-,-,nocluster
A scuola di innovazione,"RATTI, ANDREA",2008,01.1 Articolo in Rivista,-,nocluster
Linee di luce,"RATTI, ANDREA",2008,-,-,nocluster
Professionisti all'opera,"RATTI, ANDREA",2008,01.1 Articolo in Rivista,-,nocluster
Professionisti non per caso,"RATTI, ANDREA",2007,-,-,nocluster
Un progetto per vivere il mare,"RATTI, ANDREA",2007,-,-,nocluster
Questione di qualità,"RATTI, ANDREA",2007,01.1 Articolo in Rivista,-,nocluster
Bordeggiando verso la professione,"RATTI, ANDREA",2007,-,-,nocluster
Benvenuti a bordo,"RATTI, ANDREA",2009,01.1 Articolo in Rivista,-,nocluster
Progettare senza confini,"RATTI, ANDREA",2009,01.1 Articolo in Rivista,-,nocluster
Servizi ferroviari a orario cadenzato: Fondamenti metodologici,"MAJA, ROBERTO;DI FELICE D;LIMONGELLI M.",1997,-,-,nocluster
La sicurezza nel trasporto delle merci pericolose: coordinamento delle informazioni e prevenzione del rischio,"MAJA, ROBERTO;VESCIA, GIOVANNI",2000,-,-,nocluster
Struttura e organizzazione del trasporto di merci pericolose ai fini della prevenzione del rischio,"PIVI M.;MAJA, ROBERTO",1999,01.1 Articolo in Rivista,-,nocluster
Stima degli effetti delle emissioni da autotrazione ai fini del calcolo delle capacità in ambito urbano,"MAJA, ROBERTO;SADA S.",1997,-,-,nocluster
Progetto AMES - Parte I - Il modulo per la valutazione delle emissioni da traffico e della qualità dell'aria,"GIUGLIANO M.;CERNUSCHI, STEFANO;MAJA, ROBERTO;GIOVANNINI I.;ANDRETTA M.;CERE A.",1993,01.1 Articolo in Rivista,-,nocluster
Quel che piace alle donne. Una rubrica femminile di intrecci sull’architettura,"BARBARA, ANNA",2005,-,-,nocluster
ANY 4. Architetture femminili: lavoro di raccolta (dialogo con Gisella Bassanini e Rossella Gotti),"BARBARA, ANNA",2003,01.1 Articolo in Rivista,-,nocluster
Sistemi telematici per la sicurezza autostradale: analisi economica e valutazione degli impatti sull'utenza,"MAJA, ROBERTO",2002,-,-,nocluster
Progetto virtuale,"CALABI, DANIELA ANNA",2001,01.1 Articolo in Rivista,-,nocluster
Interfacce umane per mondi digitali.,"CALABI, DANIELA ANNA;ALESSANDRO RIZZI",2002,01.1 Articolo in Rivista,-,nocluster
Colori che si possono ascoltare,"CALABI, DANIELA ANNA",2003,01.1 Articolo in Rivista,"Colore; Identità; Città; Percezione, Sinestesia",nocluster
Qualità ambientale e progettazione,"CALABI, DANIELA ANNA;ALDO NORSA",1996,01.1 Articolo in Rivista,-,nocluster
Il progetto Dandora a Nairobi,"GUERRINI, LUCA",1985,-,-,nocluster
La città nelle infrastrutture,"GUERRINI, LUCA;VENTURA N.",1989,-,-,nocluster
la città in movimento,"PINI D;GUERRINI, LUCA",1989,01.1 Articolo in Rivista,-,nocluster
Spostamenti collettivi nella città: la Stadtbahn di Hannover,"GUERRINI, LUCA;IGNACCOLO M.",1989,-,-,nocluster
La città delle ferrovie: il rinnovo delle grandi stazioni,"GUERRINI, LUCA",1990,01.1 Articolo in Rivista,-,nocluster
Un sistema gomma-ferro-acqua per Venezia,"GUERRINI, LUCA",1990,01.1 Articolo in Rivista,-,nocluster
"Piani, reti e contesto urbano. La Stadtbahn di Hannover ed il VAL di Lilla a confronto","GUERRINI, LUCA;IGNACCOLO M.",1991,-,-,nocluster
Strade a righe. Effetti percettivi nella segnaletica orizzontale per le strade residenziali,"GUERRINI, LUCA",1996,01.1 Articolo in Rivista,-,nocluster
Aeroporti tra tecnologia e complessità urbana. Verso il territorio e la città,"GUERRINI, LUCA",1997,-,-,nocluster
Aeroporti tra tecnologia e complessità urbana. Architetture della tecnica,"GUERRINI, LUCA",1997,01.1 Articolo in Rivista,-,nocluster
Sulle tracce della strada. Quattro progetti dimenticati,"GUERRINI, LUCA",1998,01.1 Articolo in Rivista,-,nocluster
Montaggi paralleli,"GUERRINI, LUCA",2000,-,-,nocluster
Le Corbusier: note sull’archivio - articolazione temporale dell’opera,"NEBULONI, ATTILIO",2004,01.1 Articolo in Rivista,-,nocluster
La didattica del design,"PENATI, ANTONELLA VALERIA;BERTOLA, PAOLA;SEASSARO A.",2001,01.1 Articolo in Rivista,-,nocluster
Le frontiere del design,"PENATI, ANTONELLA VALERIA;BERTOLA, PAOLA",2001,01.1 Articolo in Rivista,-,nocluster
"Progettare luoghi, territori, contesti. Una esperienza formativa e progettuale di meta-brand del territorio","LUPO, ELEONORA",2008,-,-,nocluster
Textilebusiness,"RAMPINO, LUCIA ROSA ELENA",2004,01.1 Articolo in Rivista,-,nocluster
Ricerca nazionale Design Italia. Ruolo e potenzialità delle risorse progettuali.,"DE PAOLIS, ROBERTO;E. REDAELLI",2000,01.1 Articolo in Rivista,-,nocluster
Artigianato tessile comasco,"DE PAOLIS, ROBERTO",2000,01.1 Articolo in Rivista,-,nocluster
Tecnofibre,"DE PAOLIS, ROBERTO",2000,01.1 Articolo in Rivista,-,nocluster
Miniartextil 2003,"DE PAOLIS, ROBERTO",2004,01.1 Articolo in Rivista,-,nocluster
"Una metafora darwiniana. Objectes, sistems artificials i mutacions technologiques en una perspectiva evolutiva","PIZZOCARO, SILVIA LUISA",1994,01.1 Articolo in Rivista,Teorie evolutive dell'artificiale; Evoluzione degli artefatti,nocluster
Steps to industrial ecology: reflections on theoretical aspects,"PIZZOCARO, SILVIA LUISA",1998,01.1 Articolo in Rivista,Industrial ecosystems; Sustainable growth,nocluster
L'ecosistema industriale di Kalundborg,"PIZZOCARO, SILVIA LUISA",1997,-,-,nocluster
Prospettive genealogiche,"PIZZOCARO, SILVIA LUISA",1995,01.1 Articolo in Rivista,-,nocluster
Approcci evolutivi e cambiamento tecnologico,"PIZZOCARO, SILVIA LUISA",1999,-,-,nocluster
Il cerchio si chiude,"PIZZOCARO, SILVIA LUISA",1993,01.1 Articolo in Rivista,-,nocluster
Politiche ambientali del Nord Europa: esperienze a confronto,"PIZZOCARO, SILVIA LUISA",1993,-,-,nocluster
"Uno sguardo all'Est dell'Europa: usato, anzi riciclato","PIZZOCARO, SILVIA LUISA",1994,01.1 Articolo in Rivista,-,nocluster
Progetto Ambiente,"PIZZOCARO, SILVIA LUISA",1995,01.1 Articolo in Rivista,-,nocluster
Futuribili attuali,"PIZZOCARO, SILVIA LUISA",1995,-,-,nocluster
La ricerca guarda alla natura,"PIZZOCARO, SILVIA LUISA",1995,-,-,nocluster
Marchio d'origine,"PIZZOCARO, SILVIA LUISA",1996,01.1 Articolo in Rivista,-,nocluster
Il progetto del consumo,"PIZZOCARO, SILVIA LUISA",1997,01.1 Articolo in Rivista,-,nocluster
Verso un'ecologia del prodotto,"PIZZOCARO, SILVIA LUISA",1991,01.1 Articolo in Rivista,Design del prodotto; Sostenibilità dei prodotti industriali,nocluster
Prodotti più durevoli: una strategia ambientale,"PIZZOCARO, SILVIA LUISA",1992,01.1 Articolo in Rivista,Design dei prodotti durevoli,nocluster
L'ecologia entra in ufficio,"PIZZOCARO, SILVIA LUISA",1993,01.1 Articolo in Rivista,-,nocluster
"Lisce, gassate, confezionate","PIZZOCARO, SILVIA LUISA",1997,-,-,nocluster
Il visibile della musica. Teorie e pratiche delle corrispondenze fra suoni e colori,"RICCO', DINA",2005,01.1 Articolo in Rivista,-,nocluster
Colori apparenti,"RICCO', DINA",2004,01.1 Articolo in Rivista,percezione visiva; colore,nocluster
La musica per immagini. Sinestesie al Bauhaus,"RICCO', DINA",2003,-,-,nocluster
Sinestesie della musica. Interscambi fra  immaginazione sonora e rappresentazione visiva,"RICCO', DINA",2003,01.1 Articolo in Rivista,-,nocluster
Per una comunicazione multimediale centrata sul soggetto,"RICCO', DINA",1999,-,-,nocluster
Tra pittogrammi e icone,"RICCO', DINA",1998,01.1 Articolo in Rivista,-,nocluster
Stereotipìe dell'ascolto,"RICCO', DINA",1997,-,-,nocluster
Progettare per i sensi,"RICCO', DINA",1992,-,-,nocluster
L’ADEGUATEZZA DEL SISTEMA AEROPORTUALE DEL NORD ITALIA,"PONTI, MARCO GUIDO;BERIA, PAOLO",2008,01.1 Articolo in Rivista,-,nocluster
"Alitalia e Malpensa, difesa dell’offerta o della domanda?","PONTI, MARCO GUIDO;BERIA, PAOLO",2008,01.1 Articolo in Rivista,-,nocluster
"Donne dal Mediterraneo: Soumiya Jalal Mikou, Inci Mutlu, Studio Ferrara.","FERRARA, MARIA RITA;G. Girgenti",2008,01.1 Articolo in Rivista,donna; design; Mediterraneo; creatività femminile,nocluster
The demand-dependent optimization of regular train timetables,"MAJA, ROBERTO;CHIERICI A.;CORDONE R.",2004,01.1 Articolo in Rivista,Railways; Regular timetabling; Global optimization; Outer approximation,nocluster
Learning design research: outlining a context Critical issues derived from the Politecnico di Milano Ph.D. research curricula in industrial design,"PIZZOCARO, SILVIA LUISA",2004,01.1 Articolo in Rivista,Doctoral education in design; scholarly research in design; research through design,nocluster
A two-phase relaxation-based heuristic for the maximum feasible subsystem problem,"AMALDI, EDOARDO;BRUGLIERI, MAURIZIO;G. CASALE",2008,01.1 Articolo in Rivista,-,nocluster
An analytical approach to the safety of road networks,"ZIO, ENRICO;SANSAVINI, GIOVANNI;MAJA, ROBERTO;MARCHIONNI, GIOVANNA",2008,01.1 Articolo in Rivista,Transport networks; Complex systems; Safety; Vulnerability,nocluster
A numerical model for the description of the nonlinear behaviour of multi-leaf masonry walls,"M. A. Ramalho;TALIERCIO, ALBERTO;ANZANI, ANNA;BINDA, LUIGIA;E. Papa",2008,01.1 Articolo in Rivista,-,nocluster
Fragility curve probabilistic model applied to durability and long term mechanical damages of masonry,"GARAVAGLIA, ELSA;ANZANI, ANNA;BINDA, LUIGIA;CARDANI, GIULIANA",2008,01.1 Articolo in Rivista,Masonry structures; Service life; Decay; Probabilistic model; Experimental data,nocluster
Relight – task light a luce dinamica per il restauro pittorico,"S. Savoretti;ROSSI, MAURIZIO;P. Ceregioli",2008,-,-,nocluster
Characterization of foot morphology through 3D optical measures.,"PREATONI, EZIO;RODANO, RENATO;R. Squadrone;D. Cazzola;MAZZOLA, MARCO;G. Moroni;ANDREONI, GIUSEPPE;PEDOTTI, ANTONIO",2009,01.1 Articolo in Rivista,advanced measurement; foot anthropometry; shoe design,nocluster
"La nuova ricerca del tessile. Tra tecnologia, progetto e innovazione","DOMINONI, ANNALISA",2008,01.1 Articolo in Rivista,design research; innovazione; smart textiles,nocluster
Design for Extreme Working Environment,"DOMINONI, ANNALISA",2008,01.1 Articolo in Rivista,extreme design; protezione; sicurezza,nocluster
Lo sviluppo del progetto nel design attraverso i processi di modellazione della materia,"DOMINONI, ANNALISA",2008,01.1 Articolo in Rivista,allestimento; design; prototyping,nocluster
Indagine sui requisiti performanti dei materiali per l'out-door,"DOMINONI, ANNALISA",2008,01.1 Articolo in Rivista,design; innovazione; smart textiles,nocluster
Beni culturali: lo sviluppo del settore passa dall’ICT,"CANINA, MARIA RITA;I. Celino;E. Frumento;A. Pagani;N. Simeoni",2008,01.1 Articolo in Rivista,-,nocluster
Università: propulsori di sostenibilità / Universities: key drivers of sustainability,"CESCHIN, FABRIZIO;VEZZOLI, CARLO ARNALDO",2008,01.1 Articolo in Rivista,-,nocluster
Modelli di business alternativi per l’industria automobilistica,"VEZZOLI, CARLO ARNALDO;CESCHIN, FABRIZIO",2008,01.1 Articolo in Rivista,-,nocluster
Sustainable product service systems for personal clothing care,"VEZZOLI, CARLO ARNALDO;CESCHIN, FABRIZIO",2008,01.1 Articolo in Rivista,-,nocluster
“University Lifelong Learning”,"COLORNI VITALE, ALBERTO;S. Menon;A. Ravarini",2008,01.1 Articolo in Rivista,Lifelong learning; e-learning; University,nocluster
Linking lean production and design for sustainability on the issue of waste reduction,"VEZZOLI, CARLO ARNALDO;Santos A. d.;Morais D.",2008,01.1 Articolo in Rivista,-,nocluster
"Formare al design per la sostenibilità: prodotti, servizi e nuovi sistemi di interazione fra gli attori socio-economici.","VEZZOLI, CARLO ARNALDO",2008,-,-,nocluster
Dal robot sensibile al robot sentimentale. Implicazioni emozionali del progetto,"CREA, NICOLA",2008,01.1 Articolo in Rivista,-,nocluster
Guerrilla stores,"GEROSA, GIULIA MARIA",2008,01.1 Articolo in Rivista,-,nocluster
Cardboard Chic - Manas Shop,"GEROSA, GIULIA MARIA",2008,01.1 Articolo in Rivista,-,nocluster
What will Milan be like in 2015?,"GEROSA, GIULIA MARIA",2008,01.1 Articolo in Rivista,-,nocluster
"Harmony of contrast - Ann Demeulemeester Shop, Seoul","GEROSA, GIULIA MARIA",2008,01.1 Articolo in Rivista,-,nocluster
Carved into tradition - Istanbul Suites Hotel,"GEROSA, GIULIA MARIA",2008,01.1 Articolo in Rivista,-,nocluster
"Inside The whale - My Sushi, Milano","GEROSA, GIULIA MARIA",2008,01.1 Articolo in Rivista,-,nocluster
"Optical effect - Myhotel, Brighton","GEROSA, GIULIA MARIA",2008,01.1 Articolo in Rivista,-,nocluster
"The ""everyday feature"" of designing: The project in terms of a new social capital","ZURLO, FRANCESCO;CASTELLI, ANTONELLA;G. Apolloni",2008,01.1 Articolo in Rivista,-,nocluster
"Design Directory/shared platform: How to represent and recognize the ""new"" italian design system","SIMONELLI, GIULIANO;ARQUILLA, VENANZIO;SAMMICHELI, MARCO;CASTELLI, ANTONELLA",2008,01.1 Articolo in Rivista,-,nocluster
L’edificio Intelligente,"DELL'ACQUA BELLAVITIS, ARTURO",2008,-,-,nocluster
"Comunicare l’architettura. Cultura, democrazia, speranza","DELL'ACQUA BELLAVITIS, ARTURO",2008,01.1 Articolo in Rivista,-,nocluster
